smiles,affinity
O=C(Nc1ccccc1C(=O)N1CCCC(C(=O)N2CCCC2)C1)c1cccnc1,-9.06
Cc1ccc(CCNc2nc(N3CCC(OC(c4ccccc4)c4ccccc4)CC3)nc3c(N(C)C)ncnc23)cc1,-9.8
Cc1ccc(SCC(=NNC(N)=O)c2csc(-n3ncc4cc(C#N)ccc43)n2)cc1,-9.4
CC(C)(C)C(NC(=O)C1CCCN1C(=O)NC(C(=O)N1CC([N+](=O)[O-])C1)P(=O)(Oc1ccccc1)Oc1ccccc1)c1ccccc1,-8.81
O=C(Nc1ncc(C(=O)OC(c2ccccc2)(C(F)(F)F)P(=O)(O)O)o1)c1ccccc1,-6.53
Cc1cc(C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NN)on1,-8.37
Cc1nc2ccccc2c(=O)n1-c1cccc(S(=O)(=O)N2CCCC2)c1,-9.36
Cc1ncccc1C(=O)N(Cc1ccccc1)C(C(=O)O)C(C)C,-7.07
Nc1cnc(-c2ccc(-c3ccccc3)c(F)c2)[nH]1,-6.49
COc1ccc(CC(=O)N2CCN(c3cnccn3)CC2)cc1,-6.91
Cc1ccc(C)c(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)c1,0.89
Cc1ccnc(-c2c[nH]c(C3(O)c4ccccc4OC3C)c2)c1,-7.6
CC1CC(C)CN(CCCNC(=O)c2cccc3c(N(C)C)cccc23)C1,-8.78
COc1cc2c(cc1OCc1cccc(Cl)c1)C(CC(C)=O)C1CC(O)C(C)(C(=O)O)C1C2,-8.7
c1ccc(-c2cc3c[nH]nc3n2-c2ccccn2)cc1,-7.51
CC(=NNC(=O)c1ccccc1Cl)C1C=CC=C1,-7.64
CC(C)N(Cc1cnc[nH]1)c1ccc2[nH]ccc2c1,-6.54
c1ccc(-c2nc3ccccc3cc2-c2nnnn2-c2ccccc2)cc1,-9.46
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCOc2ccccc21,-7.51
Nc1nc(Cl)c2cn(CCCCC(=O)Nc3nccc4scnc34)cc2n1,-8.51
Cc1ccc(S(=O)(=O)N(C)CC(C)CNC(=O)N(C(C)C)C(C)C)cc1,-7.63
CC(Cc1ccc(-c2ccccc2)cc1)SC(=O)C(N)C(C)C,-7.72
COc1ccc(OC)c(Cc2nnc(CCC(=O)NCC3CC3)o2)c1,-7.35
CC(C)Nc1ccc(C(O)(C(=O)O)C(F)(F)F)cc1,-5.36
Cc1cc(C(=O)N2CC(Cc3ccccc3)C2)[nH]c1-c1ccccc1,-8.49
Clc1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccccc3)s2)cc1,-9.21
O=C(C=Cc1ccc(OCc2cn(C3OC(CO)C(O)C(O)C3O)nn2)cc1)c1ccc(Br)cc1,-8.58
Cc1cc2[nH]cc(C(=O)c3ccccc3C(=O)O)c2cc1-c1cc(C(=O)O)[nH]n1,-8.81
Clc1ccc(-n2ncc3c(Nc4cccc(Br)c4)ncnc32)cc1,-9.22
COC(=O)[n+]1ccccc1SC(N)=C(C#N)c1c(SCc2ccccc2)sc2c1CCCC2,-8.63
Cc1oc2cc3occc3c(-c3cccc(Cl)c3C)c2c1C,-7.73
Cc1cc(S(=O)(=O)N(CC(C)C)C(C(=O)NC2CCCC2)c2cccs2)cc2cn[nH]c12,-10.1
Cc1cc(-c2c(-c3ccc(C(=O)O)cc3)ssc2=O)nn1-c1ccc(Br)cc1,-8.85
Cc1sc2ncn(C(C)C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)c(=O)c2c1C,-9.27
Cc1ccc(-c2nocc2COC2CC(NC(=O)c3cc4ccccc4s3)C3OCC2O3)c(C)c1,-9.05
Cc1ccc(-c2noc(-c3cn(-c4ccc(Br)cc4)nn3)n2)cc1,-8.71
Nc1cc(-c2ccccc2)[nH]c1C(=O)O,-6.0
Cc1ccc(C(=NNC(=O)Nc2ccc(Br)cc2)c2ccc(OC(C)(C)C(=O)O)cc2)cc1,-9.29
Cc1cc(F)cc(-c2c(-c3cccc4cc(-c5ccc6c(c5)OCCO6)sc34)n[nH]c2N)c1,-9.75
CN(C)C(=S)N(CC#N)c1ccccc1,-5.23
OC(CN1CCCCC1)(Cn1cncn1)c1ccc(Br)cc1,-7.28
COc1ccc2cccc(CCN3CCC(NC(=O)c4cc(OC)c(OC)c(OC)c4)C3)c2n1,-8.4
CCC(OC(C)(C)C)C(CC)(OC)C(C)(O)C(=O)N1CCCC1C(N)=O,-6.31
Cc1csc(SCc2nnc(Nc3ccc(S(N)(=O)=O)cc3)s2)n1,-8.04
O=C(c1ccco1)c1cc(-c2ccccc2)cc[n+]1[O-],-6.82
CCn1ccc(C(=O)N2CCCC2Cn2cccn2)n1,-7.46
c1ccc2c(c1)OCC(CN1CCCC1)O2,-6.25
NC(C(=O)O)c1ccc(O)c(O)c1,-6.24
Cc1cc(OS(C)(=O)=O)ccc1-c1cccc(-c2cscn2)c1,-8.27
Cn1cc2nc(CC(=O)NCCCC(N)(C(=O)O)c3ccccc3)cc-2c2cccnc21,-7.58
COC1(c2ccc(F)cc2)CCNC1,-5.81
O=C(O)c1ccc(COc2ccc(I)cc2)o1,-6.84
CSc1ccc(Cl)cc1,-5.53
Cc1cccc(-n2c(SCc3ccc(Cl)cc3)nnc2-c2ccco2)c1,-8.14
c1ccc2c(c1)-c1ccccc1C2Nc1nc2ccccc2s1,-8.25
Cc1cccc(C(N)=O)[n+]1[O-],-5.25
BrC(CNCC1CCCCC1)Cn1ncc2cc(I)ccc21,-9.05
CNC(=O)NC(C)C(=O)N(C)c1ccccc1,-6.51
CC(C)(C)c1ccc(O)c(N=Nc2c(O)[nH]c3ccc(I)cc23)c1,-7.81
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)n(CP(=O)(O)O)c1=O,-7.35
Cc1ccc(NC(=O)c2ccc(C(=O)O)cn2)cc1,-7.01
CC(=O)NC(C)c1ccc(-c2ccc3c(n2)C(=O)C(C)=CC3=O)cc1,-8.57
Cc1cccc(C(=O)N(NC(=O)c2ccc3c(c2Cl)CCC(=O)N3)C(C)(C)C)c1,-9.21
O=C(Cn1cc2c(n1)-c1ccccc1NC(=O)N2)Nc1ccccc1,-8.13
c1cncc(CSc2c[nH]nn2)c1,-6.67
C=C(Cl)C(=O)N(c1ccccc1)c1c(C)nsc1C,-8.05
Cc1ccc(C(=O)Nc2cc(C3CC3)ccc2N2CCC(C(=O)N(CCC3CCCCC3)CC(C)C(=O)O)CC2)n1C,-9.91
C=C(Br)C(C)(F)CCc1cn(-c2ccc(C(=O)CCl)cc2)cn1,-7.43
CCc1nc2c(C)cc(C)nc2n1C,-6.37
Cc1cc(C)n(-c2ccc(C(=O)OCc3ccccc3Cl)cc2)n1,-8.16
CC(=O)NCC(=O)NCc1cn2c(n1)N(c1cc(C3CCCNC3)ccc1F)C(C(N)=O)CC2,-8.43
CC(Cl)=C(I)C(Br)I,-5.45
Cc1ccc(S(=O)(=O)N(C)C(=O)c2c[nH]c(C(F)(F)F)c2C(=O)O)cc1,-6.92
CNC(=O)c1c(-c2ccccc2)c2cc(C)ccc2n(Cc2ccccc2C)c1=O,-8.48
CCc1ccc(N=C2C(=O)C(C#N)C2=Nc2ccccc2)cc1,-7.2
Cc1c(C(=O)Cc2ccccn2)c2ccc(OCCN3CCCCC3)cc2n1Cc1ccccc1,-10.57
Cc1ccc(S(=O)(=O)N2CC3=CCN(S(=O)(=O)c4ccc(C(C)(C)C)cc4)CC3C2)cc1,-9.52
Nc1nc2cccc(O)c2n1Cc1ccc(Br)cc1,-6.87
O=C(CCCN1C(=O)C(=Cc2cccs2)SC1=S)N(CCCl)CCCl,-7.87
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1,-6.15
CCC1N(C(=O)c2ncc(C)cc2C)CC12CCCC2,-7.4
Cc1cc(C)n(NC(=O)c2cc(-c3ccc(F)c(Cl)c3)on2)n1,-7.32
Cc1cnn(C(N)=O)c1,-5.43
Cc1cc(C(=O)N2CCC2c2nnc(-n3ccc4cc(C#N)cnc43)cc2F)[nH]n1,-8.18
N#CCCCCCC1NCC2Oc3ccc(O)c(O)c3-c3ccccc3C12,-7.91
Cc1cccc(C(=O)Nc2sc3c(c2-c2nc4nc(C)ccc4[nH]2)CN(C(=O)C2CCCC2)CC3)c1,-10.62
Cc1cc(COc2ccc(N3C(=CNc4ccc(C(=O)N5CCNCC5)cc4)CC3C(=O)N=C(N)NCC(F)(F)F)cc2)co1,-8.51
CN(C)c1ccc(C=C2C=C(Cc3ccc(C(N)=NO)cc3)C3=C2CCCC3=O)cc1,-9.39
O=C(C=Cc1ccc(O)cc1)c1oc2ccc(O)cc2c1-c1ccccc1,-8.15
CCNC(=O)Nc1cc(-c2noc(C(C)C)n2)ccn1,-7.2
Cc1nc(-c2cc3c(cn2)c(C)nn3C2CCN(C=O)C2)oc1C,-7.62
Cc1cc(NS(=O)(=O)Cc2c[nH]cn2)cc(C2CC2)c1,-7.55
Cc1ccc2nc(N3CCSCC3)c(N3CCN(C(=O)c4ccc(-c5ccco5)cc4)CC3)cc2c1,-9.54
Cc1cc(OCCCNC(C)(C)CC(=O)O)c(C)c2c1CC(C)O2,-6.19
CCn1cc(S(=O)(=O)N2CCN(C)C2)c(C)n1,-6.34
Cc1ccc(C(=O)N2CC3CN(S(=O)(=O)c4ccccc4Cl)CC3C2)cc1,-8.79
Cc1cn(CC(CS(=O)(=O)NC(=O)c2ccccc2)P(=O)(Oc2ccccc2)Oc2ccccc2)nn1,-9.27
Cc1cc(C)c2cc(C(=O)NC3CCCCC3)[nH]c2c1,-7.68
CCCCCC(=O)N=C(N)N,-5.55
O=C(C1CCC1)N1CCN(c2nnc3ccc(C(F)(F)F)cn23)CC1,-7.32
CCn1c(Cc2ccccc2)nc(=O)c2c1nc1n2CCN1,-7.47
CN(CCC#N)C(=O)CSc1cnnn1C,-6.55
CC(=O)CC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3C(O)CC21C,-8.57
O=C(C=Cc1ccc(Br)o1)NC(Cc1ccccc1)C(=O)O,-7.26
CC1(C)CCC(C)(C)c2cc3cc(S(=O)(=O)O)ccc3cc21,-8.31
Cc1c(-c2ccc(Cl)cc2)nnc(N2CCN(Cc3ccc(F)cc3C#N)CC2)c1C,-8.46
CC(=O)CSc1ccccc1C,-5.86
CC1Nc2ncnc(N3CCc4ccccc4C3)c2N(C)C1=O,-7.54
Cc1cccc(N)c1,-4.96
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc(OCc2cccc3ccccc23)cc1,-9.05
NC1(c2ccc(-c3nc4c5cc(Cl)ccc5nn4cc3C(F)(F)F)cc2-c2ccccc2)CC1,-8.87
c1ccc2oc(N3CCC(CN4CCCCC4)CC3)nc2c1,-8.35
NC(=O)c1ccc(Cl)c(-c2ccc(C(=O)N3CCC(CS(=O)(=O)Cc4c(F)ccnc4N4CCCCC4)CC3)o2)c1,-9.93
Cc1cc(NCc2cnccn2)nc(C(C)C)n1,-6.24
Cc1occc1C(=O)N1CC2CC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)OC(c3ccccn3)C2C1,-7.93
Cc1ccc(OC(=O)c2cc3cc(Br)ccc3oc2=O)cc1,-7.88
COc1cc(NC(S)=NNC(=O)c2ccco2)cc(OC)c1,-6.2
O=C(Nc1cccnc1Cl)c1cc2n(n1)CCCC2,-7.03
C=CC(C)=CCC1(C)C(C)CCC2C1CCC2(C)C(C)Br,-8.36
Clc1ccc(C2=NOC(c3cc4ccccc4cn3)C2)cc1,-8.53
Cc1ccc(C(=O)N(Cc2ccc3c(c2)OCO3)C(C(=O)O)C(C)C)o1,-6.56
Cc1ccc(-c2nnc(NC(=O)c3cc(Cl)c4[nH]c(=O)sc4n3)s2)[nH]1,-8.26
O=C1COc2cc(OCCN3CCC(c4noc5c4CC(F)(F)CC5)CC3)ccc21,-9.37
Cn1cc(NC(=O)C(N)=O)cc1SC(C)(C)C,-6.41
Cc1nnnn1Cc1cc(Cl)ccc1O,-6.95
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(CCC(=O)O)cc23)cc1,-9.44
CCc1cc(Nc2ccc(C)c(-c3c(Cl)cc(C(=O)NC(C)C(=O)NCC#N)c(Cl)c3F)c2)nc(C(F)(F)F)c1,-8.8
Cc1ccc(-c2noc(C(=O)C(F)F)n2)cc1,-5.92
CCOC(=S)SCC(=O)N1CCCC1,-5.36
Clc1ccc(-c2cnc3nc(N4CCC(N5CCCC5)CC4)oc3c2)cc1,-8.95
CC(=O)NC1C(NC(=S)Nc2ccc(Cl)cc2)C=C(C(=O)O)OC1C,-7.03
Cc1cc(-c2ccc3c(c2)CCC3N2CCC(N(C)C(=O)NC(C)c3ccc(C#N)cc3)CC2)ncn1,-9.43
CSc1ccc(Cc2nn(CN3CCOCC3)c(=S)o2)cc1,-6.95
Cc1ccccc1-n1nc(CO)c(C(=O)N(Cc2ccc(OC(F)(F)F)cc2)C2CC2)n1,-7.48
O=C(c1ccccc1)N(C(=O)c1c(-c2ccccc2)cnn1-c1ccccc1)c1ccc(F)cc1,-9.58
CCCCCCCCCCCCNCC(O)COc1ccc(C(=O)O)cc1,-7.3
S=C1N2CC3C(=CN2)C2=C(C=C3N1c1ccccc1)C1CCCC=C1C2,-8.97
CS(=O)(=O)c1ccc(-c2cn(C3SC(CO)C(O)C(O)C3O)o2)cc1,-8.3
Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-8.12
O=C(NCCc1cscn1)c1ccc2occc2c1,-6.73
Cc1cc(C)n(C(=O)c2cc(Br)c(Br)[nH]2)n1,-7.21
CC(C)c1cccc(-c2nn3c(-c4ccoc4)nnc3s2)c1,-7.99
Cc1cccc(NC(=O)CN(Cc2cccs2)c2nc(-c3ccccc3)c(C)s2)n1,-9.12
CC(=O)N1CCC(C(=O)N2CCC(Nc3cccc(F)c3)CC2)C1,-7.75
Cc1cc(C(F)(F)F)c(C#N)c(N)n1,-5.68
CC(C)c1nc(-c2cc(F)c3c(c2)CC(=O)N3CCO)no1,-7.19
CNC1(c2ccccc2)CCC2(CCC(C)CC2)OO1,-7.79
Cc1c(C(=O)N2C3CCC2N(CC(C)(C)C)C(=O)C3)cnn1C,-7.39
O=C(NCC(=NO)NC12CC3CC(CC(C3)C1)C2)Nc1ccc(Cl)cc1,-8.59
COc1ccccc1CC(=N)N,-5.46
O=C(c1ccc(F)cc1F)N1CCC(F)(C(=O)NCc2cccnc2)CC1,-7.7
COc1cc2c(cc1CN1CCC(CO)C(O)C1)OCCO2,-6.43
Cc1cccc(C(=O)N2CC(OCC3CC3)CC2CCC(=O)O)c1,-8.24
Cc1ccc(C(O)c2nc(-c3ccccc3Cl)c[nH]2)cc1,-7.37
O=C(Nc1cc(C(=O)O)cc(C(=O)C(F)(F)F)c1)C(=NO)C1CC1,-8.15
Cc1cnn(CC2CC(Oc3ccc(Br)cc3)CN2C)c1,-7.48
O=C(Nc1cn[nH]c1)c1cc(-c2ncco2)nc2ccc(-c3cccc(Cl)c3)cc12,-9.01
Cc1ccc(NC(=O)c2ccc3occc3c2)cc1O,-7.65
CC(C)(O)CN1CNC(C)(Cc2nnc(C(C)(C)C)o2)C1=O,-5.9
O=C(CC(c1nc2ccc([N+](=O)[O-])cc2[nH]1)N1CCCCC1)N1CCCC1,-9.3
Cc1ccc(C(=O)Nc2c(C(C)C)cccc2C(C)C)o1,-7.12
Clc1cc(-c2csc(-c3cccnc3)n2)ccn1,-6.83
Cc1cc(C)cc(S(=O)(=O)C2=C3CCN(C)C(C3)C2)c1,-7.89
Cc1ccc2oc(=O)n(-c3ccc(C(=O)NCCOc4ccc5[nH]cc(CCN)c5c4)cc3)c2c1,-8.9
Cc1cn(Cc2ccc3c(-c4ccccc4)coc3c2)c(=O)[nH]c1=O,-8.35
CCn1cc(-c2cc(C(N)=O)ccc2OC2CCN(C)CC2)c2cc[nH]c21,-8.05
COc1ccc(-c2csc(NNC(C)c3ccccc3)n2)cc1,-7.5
CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccco3)CC2)cc1,-7.56
Cc1nc(CC(C)C)c(Cc2n[nH]c(=O)c3c2CCCC3)s1,-8.24
CC(NC(=O)N(C)Cc1cnn(-c2ccccc2)n1)c1ccccc1,-7.86
COc1ccc(C(=O)c2cc(Cl)ccc2NCC(=O)O)cc1,-6.82
CC(C)CN(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CO)NC(=O)OC(C)(C)C)C(CO)CC(C(=O)O)C(C)C,-6.38
CC(N)(C(=O)O)C1(O)CC1,-4.62
CCN(CC)C(=O)c1sc2sc(C(=O)NCCc3ccc(OC)c(OC)c3)c(N)c2c1C,-7.54
Cc1cccc2nc3cc(C(=O)N4CC(C)CC(C)C4)sc3nc12,-8.46
O=C1C(=Cc2ccc(O)cc2)N=C(c2ccccc2)N1c1ccc(S(=O)(=O)Nc2nccs2)cc1,-8.87
CC(=O)c1ccc(-c2cncnc2Nc2cnc(Cl)cn2)cc1,-7.56
Cc1cnc(O)c(-c2cc(C(=O)Nc3cc(C)c(-c4ccnc(OC(F)(F)F)c4)c(C)c3)n[nH]2)c1,-7.43
O=C1C(c2ccccc2)=[N+]([O-])c2ccccc21,-6.36
O=c1oc2ccc(Cl)cc2n1CS(=O)(=O)c1ccccc1,-8.33
CC(C)(C)C(=O)N1CC2CC1CN2,-6.05
Cc1ccc(C(=O)N(CC(F)F)c2ccc(Cl)cc2)s1,-6.58
COc1ccc(N(Cc2ccc(N)c(OC)c2)c2ccccc2)cc1,-7.24
CSc1ccc(-c2c(C(=O)c3ccccc3)[nH]c3nc(SCC(=O)c4ccc(I)cc4)[nH]c(=O)c23)cc1,-10.25
COc1cc(-c2nnc(Nc3ccc4c(c3)OCO4)o2)ccc1O,-7.07
COc1cccc(NC(=N)N2CCCCS2(=O)=O)c1,-7.39
Cc1cc(NC(=NC2CCCCC2)Nc2nc(C)cs2)nc(C(=O)Nc2ccccc2)n1,-8.73
CC(C)c1ocnc1CS(=O)(=O)N1CCCC1,-6.56
CCCC(=O)Nc1nnc(-c2cccs2)s1,-6.29
c1ccc(C2CC(c3ccn(-c4ccccc4)n3)CN2)cc1,-8.34
CC(C)(CO)N1CC2CCCN3CCCC(C23)C1c1ccccc1,-8.55
NS(=O)(=O)c1ccc(-c2ccc(C(O)Cc3ccc(F)cc3F)cc2)cc1,-7.86
Cc1ccc(C(=O)N(C)C)nc1C(=O)Nc1ccc(F)cc1,-7.33
CCCC[N+](CCCC)(CCCC)CCCC,-4.59
Cc1ccc(OCc2nc3cc([N+](=O)[O-])ccc3o2)c(C)c1,-7.57
OCC(O)CNCCNCC(O)c1ccc2ccccc2c1,-5.7
Cn1c(NCc2ccncc2)nc2cc(-c3ccc(C(C)(F)F)cc3)sc2c1=O,-7.34
Cc1cc2c(C(N)=O)nn(CC(F)(F)F)c2cc1-c1ccccc1C=O,-6.87
CC(=O)c1ccc(N=C(S)N2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)c(F)c1,-8.62
CN(C)S(=O)(=O)c1ccc(C(=O)N2CCCC2c2cc[nH]n2)cc1,-8.43
CCCCC(NC(=O)c1cc(-c2ccccc2)on1)C(=O)NC(C=O)CC(F)(F)C(=O)C(=O)O,-8.39
CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,-9.13
CCCC(C#N)(Cc1cccc(Cl)c1)C(=O)OCC,-6.76
Cc1sc(NS(C)(=O)=O)c2c1C(c1ccccc1[N+](=O)[O-])C(C)(C)C(=O)N2,-8.15
Cc1cc2oc(=O)c(-c3ccccc3)cc2c2ccccc12,-8.16
CC(=O)C1C(=O)C(C)=C(O)CC12CCC(c1cccc(Cl)c1)C2,-8.15
CC(=O)Nc1ccc(-c2nn3c4nccnc4n(-c4ccccc4)c3c2C#N)cc1,-8.5
CC(C)(C)c1ccc(CN(Cc2ccccc2C(=O)NS(=O)(=O)c2cccc(CCC(=O)O)c2)C(=O)O)cc1,-11.09
Cc1ccc(NCc2cccc(Cl)c2)c(N2CCCCC2)c1,-7.67
CC(=O)Nc1cccc(C(C)N2CCC(c3ccc(C(OCc4c(C)noc4C)c4ccccc4)cc3)CC2)c1,-10.35
c1nc(-c2csc(-c3ccc(-c4ccc(C5CCCC5)cc4)[nH]3)c2)n[nH]1,-8.59
Cc1cc(C=C2Sc3ccccc3N(CCC(C)C)C2=O)[nH]n1,1.19
Cc1occc1-c1cc(-c2cc(Cl)sc2Cl)[nH]c(=O)c1C,-8.01
Cc1ccc(S(=O)(=O)c2nc(-c3cccc(Cl)c3)[nH]c2NS(=O)(=O)c2ccccc2)cc1,-10.17
CC(O)C(=O)NC(=Cc1ccc(OCc2ccccc2)cc1)C(=O)NCCN,-7.49
Cc1cc(Nc2n[nH]c3ccc(-c4ccccc4N)cc23)[nH]n1,-8.15
Cc1[nH]c2cccnc2c1-n1nc(-c2ccccc2)cc1-c1cc[nH]c1,-8.68
Cc1nc(-c2ccc(Oc3c(C(=O)O)cccc3C(C)CCCc3ccccc3)cc2C#N)cs1,-9.56
CN1NS(=O)(=O)c2ccccc2C1=O,-7.27
CCN(CC)C(=O)c1cn(CCSc2ccc(-c3nc(C(F)(F)F)c[nH]3)cc2)nn1,-7.47
Cc1cc(C=NNc2ccc([N+](=O)[O-])c3no[n+]([O-])c23)c2c(ccn2CCC(=O)O)c1-c1ccc(C(=N)N)cc1,-10.17
CC(C1CC1)N(Cc1c[nH]c(=O)[nH]1)C(C)(C)C,-6.39
CN(C)c1ccc(NC(=O)C(=O)NCc2cc(=O)[nH]c3cscc23)cc1,-8.42
NNc1ccc(Nc2oc3ccccc3c(=O)c2C(=O)c2ccccc2)cc1,-8.6
O=C(NCc1ccc(C(=O)O)cc1)C(=Cc1ccccc1)NC(=O)c1ccccc1,-8.89
OC1(c2ccc(Cl)cc2)CCN(Cc2cc3ccccc3s2)CC1,-8.24
CC(C)(COc1ccc(-n2cccn2)cc1)NC(=O)C(C(=O)NC1CCC1)C(F)(F)C(F)F,-7.05
Cc1cc(NC(CC(=O)O)C(=O)O)nc2cc(-c3ccccc3)sc12,-7.77
Cc1cccc(-c2cc(COc3ncccc3C(N)=O)n[nH]2)c1,-7.73
CSCC(CC(=O)N(C)c1ccc(Cl)cc1C)=NO,-7.09
CC(=O)N1CCc2nc(N3CCCC3)nc(NC(C)C(C)C)c2C1,-7.21
Cc1ccc2nc(-c3cc(-c4cc(Br)ccc4O)[nH]n3)[nH]c2c1,-8.03
Cl[n+]1ccc(SCc2ccc(C=NNC3=NN=C(c4ccccc4)CC3)cc2)cc1,-8.35
CC(C)(C)c1cc(C(C)(C)O)cc(C(C)(C)C)c1O,-6.45
CC(c1ccccc1)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1cccc[n+]1[O-],-7.57
CC1Cc2nc(SC(C)(C)NC(=O)C(F)(F)C(F)(F)F)sc2C(=O)N1C,-6.6
Cc1c(-c2ccccc2)nc2ccc(Cl)cc2c1-c1ccc(F)cc1,-8.3
O=C(CSc1c(O)oc2ccc(F)cc2c1=O)CC(F)(F)F,-6.11
CC(=O)NC(C)CCc1ccccc1,-6.4
Cc1cc(C(c2c(O)c(C)c3ccccc3c2O)c2c(O)c3ccccc3oc2=O)c(O)o1,-7.63
CC(=CC(=O)N(CC(=O)c1c[nH]c2ccccc12)CC(F)(F)F)c1ccc2[nH]c(=O)[nH]c2c1,-9.35
[O-][n+]1onc2nc(O)sc21,-5.65
c1ccc(-c2cc(-c3csc(-c4ccccc4)n3)c3[nH]c4ccccc4c3n2)cc1,-9.28
CC(=O)c1cc(CN2CC3(CC(C(=O)NC(CN)c4ccccc4)CO3)C2)cs1,-8.53
O=C(CN(C(=O)c1ccccc1)C(=S)SCCN1CCCCC1)c1ccccc1,-8.62
Cc1cc(NC2CCN(S(=O)(=O)N(C)C)CC2)[nH]c(=O)c1-c1ccc(O)c(C=O)c1,-8.41
Cc1ccc(-c2csc(NN=c3c4ccccc4oc4ccccc34)n2)cc1,-8.99
Cc1cnc(C2CC23CCN(C(=O)CC2CC2)CC3)s1,-7.56
CCN(C(C)C)C(Cc1cccs1)C(=O)NC(CCC(N)=O)C(=O)NC(C(N)=O)C(C)C,-9.33
CN(C)c1cc(C(=O)NCc2cccc(Cl)c2)c2ccccc2n1,-8.19
Cc1cc(C(F)(F)F)no1,-4.99
C=C(C)CCC=C(C)C,-5.52
CC(C)c1nsc(C2CCCN2CC(=O)N(CC(C)(C)C)C2CCC2)n1,-7.83
CCCCCCC#Cc1nc(C(F)(F)F)c[nH]1,-5.81
O=C(c1ccc(OCC2CCN(Cc3cccc(F)c3)CC2)cc1)N1CCCC(O)C1,-8.58
Cc1cc(C(C)[n+]2ccc(N(C)C)c(I)c2)c2ccccc2c1,-7.93
Cc1ccc(-c2c[nH]c(-c3ccccc3[N+](=O)[O-])n2)cc1,-7.63
CC(C)c1ccc(C(=O)CC(SCC(=O)CC(=O)C=Cc2ccc(O)c([N+](=O)[O-])c2)C(=O)O)cc1,-8.33
Cc1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)Nc2nccs2)c(OC2CCNCC2)c1,-8.64
COc1ccc(CCNC(=O)c2ccccc2NC(=O)c2ccccc2Cl)cc1,-8.98
CC(C)N(Cc1ccncc1-c1ccccc1)C(=O)NC1CCCCC1,-8.2
Cc1ccsc1-c1nc(CNC2CCOC2)c(C(F)(F)F)o1,-6.43
CCP(=O)(O)C(NC(C)=O)c1ccccc1,-6.29
c1cc(-c2cnccn2)nc(C2CC2)c1,-5.9
CCC(C(=O)Nc1sc2sn(-c3ccccc3)c(=O)c2c1C)N1C(=O)C=CC1=O,-8.95
O=C1NC(=S)SC1=Cc1sccc1Cl,-6.98
C=C(c1ccc(OC)cc1)C1CCC2C3CCC4CC(CC(=O)N5CCOCC5)CCC4(C)C3CC(O)C12C,-9.6
[C-]#[N+]c1cc(-c2ccc(Cl)cc2-c2ccc(OC)c(C(=O)NCC3(c4ccc(C)cn4)CC3)c2)ccc1F,-8.65
Cc1cc(C(=O)N2CCCC2(C)C(=O)NCc2cccc(O)c2)no1,-8.92
CCCc1cc(C(=O)N(C)C)cc(-c2cccc(C(F)(F)F)c2)c1,-7.08
[C-]#[N+]c1cc(C2CNCC2C(=O)NCCN2CCN(S(=O)(=O)c3cc(Cl)cc(Cl)c3)CC2C)ccc1F,-8.56
CC(C)(C)NC(=O)c1ccc2c(c1)OCC(CC=C1CC(O)C(O)C1O)(C(F)(F)F)C2,-7.7
CC(Cl)(Cl)SNS(=O)(=O)c1nnc(C(C)(C)C)o1,-7.36
C=C(C)C(C)c1cc(C=CC(=O)c2ccc(OC)cc2)c(OC)cc1C,-7.78
CN(C)S(=O)(=O)c1ccc2sc(NS(=O)(=O)c3ccc(Cl)cc3)nc2c1,-8.43
CC(=O)NC(C)c1ccc(C2CC(NC3CCCC3)CN2C(=O)c2ccc(C(=N)N)cc2)cc1,-9.85
CN(C)c1ccc(-c2csc(Nc3ccccc3)[n+]2[O-])cc1,-6.88
Cc1ccc2c(c1)CC(C)(C(=O)N1CCC(N)C1)N2C(=O)C1CCC(C)C(=O)N1,-8.6
CC(C)CC(O)(C=Cc1cc2ccccc2s1)CCCN1CCN(CCC(=O)N2CCCC2C(N)=O)CC1,-8.79
Cc1oc(-c2ccnc(Cl)c2)cc1-c1ccc(OCC(=O)O)c(Cl)c1,-6.88
Cc1nc(Nc2ccc(Br)cc2)sc1-c1cc2cccc(-c3cccc(S(=O)(=O)NCCc4ccc(C#N)cc4)c3)c2[nH]1,-11.04
